text,final_text,tokens,sentiment_score,sentiment
"siapa disini yang punya puffy eyes / mata panda kayak aku? udah cobain eye massager dari skintific belom? 👀

disini aku mau share pengalaman aku pake produk ini + tutorialnya! like & retweet dulu yuks #racuninskincare #PyoRipiu #skintific #skintizen",puffy eyes mata panda kayak mencoba eye massager skintific bom share alam pakai produk tutorial like retweet yuk racuninskincare pyoripiu skintific skintizen,"['puffy', 'eyes', 'mata', 'panda', 'kayak', 'mencoba', 'eye', 'massager', 'skintific', 'bom', 'share', 'alam', 'pakai', 'produk', 'tutorial', 'like', 'retweet', 'yuk', 'racuninskincare', 'pyoripiu', 'skintific', 'skintizen']",0,netral
"Yang kulitnya sering kering tiba - tiba dan butuh kelembapan ekstra. Mungkin facial oil dari  ‼️SKINTIFIC‼️ jawabannya yaitu :

🌺✨ BARRIER BOOSTER FACIAL OIL ✨🌺

#racuninskincare #skintific #skintizen",kulit kering butuh lembap ekstra facial oil skintific jawab barrier booster facial oil racuninskincare skintific skintizen,"['kulit', 'kering', 'butuh', 'lembap', 'ekstra', 'facial', 'oil', 'skintific', 'jawab', 'barrier', 'booster', 'facial', 'oil', 'racuninskincare', 'skintific', 'skintizen']",-12,negatif
"Hallooo, aku kembali dengan Produk Skintific botol kedua yang kupake lagi
Kali ini aku pake SKINTIFIC 10% NIACINAMIDE BRIGHTENING SERUM dengan kandungan yang sama di produk SK-11🤩
 #skintific #skintizen #racuninskincare",halo produk skintific botol kupake kali pakai skintific niacinamide brightening serum kandung produk suka skintific skintizen racuninskincare,"['halo', 'produk', 'skintific', 'botol', 'kupake', 'kali', 'pakai', 'skintific', 'niacinamide', 'brightening', 'serum', 'kandung', 'produk', 'suka', 'skintific', 'skintizen', 'racuninskincare']",8,positif
"— call me by your name 🌊🪼🐚🐋💙

PONDPHUWIN WITH SKINTIFIC

#SKINTIFICxPondPhuwin
#ปอนด์ภูวินทร์ #ppnaravit #phuwintang",call me by your name pondphuwin skintific skintificxpondphuwin ppnaravit phuwintang,"['call', 'me', 'by', 'your', 'name', 'pondphuwin', 'skintific', 'skintificxpondphuwin', 'ppnaravit', 'phuwintang']",0,netral
"Introducing Higgsfield Effects - a cinematic pack of high-impact VFX.

10 new effects like Thunder God, Invisible, Turning Metal, Set On Fire and more.

An entire VFX team, packed into a single prompt.",introducing higgsfield effects cinematic pack of highimpact vfx new effects like thunder god invisible turning metal set on fire more an entire vfx team packed into single prompt,"['introducing', 'higgsfield', 'effects', 'cinematic', 'pack', 'of', 'highimpact', 'vfx', 'new', 'effects', 'like', 'thunder', 'god', 'invisible', 'turning', 'metal', 'set', 'on', 'fire', 'more', 'an', 'entire', 'vfx', 'team', 'packed', 'into', 'single', 'prompt']",4,positif
"allow me to reintroduce myself

i’m funmi aka gbogbolowo 🤭

my brands are @shopfsintl @syahhng and @fancysplurge 

we are all about fashion and lifestyle

so please when you see my business tweets kindly repost and patronize🤲🏻

God bless you all🫶

i made my pants and waistcoat",allow me reintroduce myself im funmi aka gbogbolowo my brands are we are all about fashion lifestyle sok please when you sih my business tweets kindly repost patronize god bless you all made my pants waistcoat,"['allow', 'me', 'reintroduce', 'myself', 'im', 'funmi', 'aka', 'gbogbolowo', 'my', 'brands', 'are', 'we', 'are', 'all', 'about', 'fashion', 'lifestyle', 'sok', 'please', 'when', 'you', 'sih', 'my', 'business', 'tweets', 'kindly', 'repost', 'patronize', 'god', 'bless', 'you', 'all', 'made', 'my', 'pants', 'waistcoat']",-3,negatif
"This National Loyalty Day, we’re giving one loyal SOS Serum Skincare lover the chance to win our PR bag!
 ​
To enter:
 ​
🤍 Follow @sosserum
🤍 Like this post
🤍 Tell us your favourite product
 ​
T&C’s: UK only, 18+. Competition ends 8.5.25. Winner will be contacted by @sosserum",this national loyalty day were giving one loyal sos serum skincare lover chance win our pr bag enter follow like this post tell us your favourite product tcs uk only competition ends winner will be contacted by,"['this', 'national', 'loyalty', 'day', 'were', 'giving', 'one', 'loyal', 'sos', 'serum', 'skincare', 'lover', 'chance', 'win', 'our', 'pr', 'bag', 'enter', 'follow', 'like', 'this', 'post', 'tell', 'us', 'your', 'favourite', 'product', 'tcs', 'uk', 'only', 'competition', 'ends', 'winner', 'will', 'be', 'contacted', 'by']",1,netral
"O retinal da creamy é chocante, 4 semanas usando e já sinto minha pele mais firme",retinal dah creamy chocante semanas usando saja sinto minha pele mais firme,"['retinal', 'dah', 'creamy', 'chocante', 'semanas', 'usando', 'saja', 'sinto', 'minha', 'pele', 'mais', 'firme']",-6,negatif
"Punya dahsyat skincare korea ni, buat 3 step ni je dah boleh say bye bye to big pores! 🍊",dahsyat skincare korea nih step nih je deh sayang bye bye big pores,"['dahsyat', 'skincare', 'korea', 'nih', 'step', 'nih', 'je', 'deh', 'sayang', 'bye', 'bye', 'big', 'pores']",-14,negatif
na why you streak your traditional skincare? 😳,nya why you streak your traditional skincare,"['nya', 'why', 'you', 'streak', 'your', 'traditional', 'skincare']",-2,negatif
"Traditional skincare + Native stuff w/ Don Julio😭😭

I think I need to go meet my native pope cause ahh things are getting out of hands😭😭🤦🏽‍♂️",traditional skincare native stuff gue don julio think need go meet my native pope cause ah things are getting out of hands,"['traditional', 'skincare', 'native', 'stuff', 'gue', 'don', 'julio', 'think', 'need', 'go', 'meet', 'my', 'native', 'pope', 'cause', 'ah', 'things', 'are', 'getting', 'out', 'of', 'hands']",0,netral
omg😍😍 what's his skincare routine to look that good at 56!,omg whats his skincare routine look that good at,"['omg', 'whats', 'his', 'skincare', 'routine', 'look', 'that', 'good', 'at']",5,positif
I think I need traditional skincare,think need traditional skincare,"['think', 'need', 'traditional', 'skincare']",0,netral
@skintificid,,['nan'],0,netral
kak ini masih kahV,kahv,['kahv'],0,netral
ada kak dm yaa,dm ya,"['dm', 'ya']",4,positif
bisa kak itu after voc,after voc,"['after', 'voc']",0,netral
cdm kakk,cdm kak,"['cdm', 'kak']",0,netral
hi kak aku jual 75k bisa untuk life time(selamanya) sistem nya dibuatkan akun sendiri dan di kasih tutorial . boleh wa ke bio aku yaa (fast response),hi ke life timeselamanya sistem buat akun kasih tutorial wa ya fast response,"['hi', 'ke', 'life', 'timeselamanya', 'sistem', 'buat', 'akun', 'kasih', 'tutorial', 'wa', 'ya', 'fast', 'response']",-1,netral
"Dlu aku ada 2-3x bikin katalog buat cateringku
Sekalian aja aku kirim ke sekolah biar ada yg bantuin makan 🥺",dulu bikin katalog cateringku kirim sekolah biar bantuin makan,"['dulu', 'bikin', 'katalog', 'cateringku', 'kirim', 'sekolah', 'biar', 'bantuin', 'makan']",4,positif
Aku dah join fam kakkk makasi tawarannya,deh join fam kak makas tawar,"['deh', 'join', 'fam', 'kak', 'makas', 'tawar']",-3,negatif
kak cdm yaa thank you,cdm ya thank you,"['cdm', 'ya', 'thank', 'you']",8,positif
Aku udah dpt kaa thank u,dapat kak thank lu,"['dapat', 'kak', 'thank', 'lu']",2,positif
Masih ada ngga kak? Aku mauuu!,enggak mau,"['enggak', 'mau']",-1,netral
"Sebelumnya aku gatau kalau pake eye cream ternyata se-happy itu 🥰 menurutku ini eye cream paling oke sejauh yg pernah aku coba!✨
Buat yg masih males pake eyecream, cobain eyecream ini deh!

🌟5/5
💰IDR 229k/20g (lg flash sale jd 165k‼️)

#racuninskincare #skintific #skintizen",pakai eye cream sehappy turut eye cream oke coba malas pakai eyecream mencoba eyecream deh idr kg lagi flash sale jadi ke racuninskincare skintific skintizen,"['pakai', 'eye', 'cream', 'sehappy', 'turut', 'eye', 'cream', 'oke', 'coba', 'malas', 'pakai', 'eyecream', 'mencoba', 'eyecream', 'deh', 'idr', 'kg', 'lagi', 'flash', 'sale', 'jadi', 'ke', 'racuninskincare', 'skintific', 'skintizen']",-11,negatif
"Bisa diliat before-afternya yaa, setelah rutin pake selama kurleb 2 minggu hasilnya sangat memuaskan! ✨

Kulit area mata jadi lembap, tampilan garis halus di bawah mataku sangat berkurang 😍 trus jg bantu mencerahkan area dark circleku 😚

#racuninskincare #skintific #skintizen",lihat beforeafternya ya rutin pakai kurleb minggu hasil muas kulit area mata lembap tampil garis halus mata kurang terus juga bantu cerah area dark circleku racuninskincare skintific skintizen,"['lihat', 'beforeafternya', 'ya', 'rutin', 'pakai', 'kurleb', 'minggu', 'hasil', 'muas', 'kulit', 'area', 'mata', 'lembap', 'tampil', 'garis', 'halus', 'mata', 'kurang', 'terus', 'juga', 'bantu', 'cerah', 'area', 'dark', 'circleku', 'racuninskincare', 'skintific', 'skintizen']",-6,negatif
"Siapa yg males pke eye cream sprti aku yg dulu?
Jujur dulu aku males2an pke eye cream, tp semenjak pke punya Skintific langsung bertobat 😭 definitely jd eyecream favoritku krna bikin area mata lembap dan mengurangi tampilan garis halus!✨

#racuninskincare
#skintific #skintizen",malas pakai eye cream seperti jujur malesan pakai eye cream tapi semenjak pakai skintific langsung tobat definitely jadi eyecream favorit karena bikin area mata lembap kurang tampil garis halus racuninskincare skintific skintizen,"['malas', 'pakai', 'eye', 'cream', 'seperti', 'jujur', 'malesan', 'pakai', 'eye', 'cream', 'tapi', 'semenjak', 'pakai', 'skintific', 'langsung', 'tobat', 'definitely', 'jadi', 'eyecream', 'favorit', 'karena', 'bikin', 'area', 'mata', 'lembap', 'kurang', 'tampil', 'garis', 'halus', 'racuninskincare', 'skintific', 'skintizen']",-25,negatif
Iyaaa enak banget kannn!!!🥺 udah gitu ngaruh bgttt di under-eye akuuu. 🥺🤍✨ #skintizen #skintific,iya enak banget kan begitu ngaruh banget undereye aku skintizen skintific,"['iya', 'enak', 'banget', 'kan', 'begitu', 'ngaruh', 'banget', 'undereye', 'aku', 'skintizen', 'skintific']",2,positif
"Salah satu eye cream kecintaan yang ngebantu banget buat mudarin dark circle di mata ku!👀🤍 

Ini udah produk ke-2 yang aku pake, jadi emang suka bangettt karena se-ngaruh itu. 😩🙏🏻💙
#racuninskincare #Skintizen #Skintific",salah eye cream cinta membantu banget mudarin dark circle mata ku produk pakai memang suka banget sengaruh racuninskincare skintizen skintific,"['salah', 'eye', 'cream', 'cinta', 'membantu', 'banget', 'mudarin', 'dark', 'circle', 'mata', 'ku', 'produk', 'pakai', 'memang', 'suka', 'banget', 'sengaruh', 'racuninskincare', 'skintizen', 'skintific']",-7,negatif
"Demi apapun, kaum kulit kering yang suka pake face oil, ini enak banget ❤️
Ringan, mau dipake sendiri / dimix sama moisturzer pun enak, apalagi aromanya seger ala fruity floral

° Skintific Barrier Booster Facial Oil °

#reviewnefoe #racuninskincare #skintizen #skintific",apa kaum kulit kering suka pakai face oil enak banget ringan dipakai dimix moisturzer enak aroma segar ala fruity floral skintific barrier booster facial oil reviewnefoe racuninskincare skintizen skintific,"['apa', 'kaum', 'kulit', 'kering', 'suka', 'pakai', 'face', 'oil', 'enak', 'banget', 'ringan', 'dipakai', 'dimix', 'moisturzer', 'enak', 'aroma', 'segar', 'ala', 'fruity', 'floral', 'skintific', 'barrier', 'booster', 'facial', 'oil', 'reviewnefoe', 'racuninskincare', 'skintizen', 'skintific']",3,positif
"Tiba-tiba jadi sensitif gara-gara lingkungan kerja, cuaca, dll
Bingung pakai ini itu malah salah jadi bumerang.
Pakai ini ngebantu banget aku yang sensetized jadi nggak nambah aneh-aneh 😍

° Skintific 5X Ceramide Barrier Repair Serum °

#reviewnefoe #skintizen #racuninskincare",tibatiba sensitif garagara lingkung kerja cuaca dll bingung pakai salah bumerang pakai membantu banget sensetized enggak menambah anehaneh skintific ceramide barrier repair serum reviewnefoe skintizen racuninskincare,"['tibatiba', 'sensitif', 'garagara', 'lingkung', 'kerja', 'cuaca', 'dll', 'bingung', 'pakai', 'salah', 'bumerang', 'pakai', 'membantu', 'banget', 'sensetized', 'enggak', 'menambah', 'anehaneh', 'skintific', 'ceramide', 'barrier', 'repair', 'serum', 'reviewnefoe', 'skintizen', 'racuninskincare']",-1,netral
"Akhir-akhir ini kulit aku kering & sensetized, ya resiko kerja di lab.
Seneng banget ada produk yang bisa maintain hidrasi kulit aku plus nge-calm-ing + menutrisi biar nggak drama aneh-aneh.

° Skintific 5X Ceramide Soothing Toner °

#reviewnefoe #racuninskincare #skintizen",akhirakhir kulit kering sensetized resiko kerja lab neng banget produk maintain hidrasi kulit plus ngecalming nutrisi biar enggak drama anehaneh skintific ceramide soothing toner reviewnefoe racuninskincare skintizen,"['akhirakhir', 'kulit', 'kering', 'sensetized', 'resiko', 'kerja', 'lab', 'neng', 'banget', 'produk', 'maintain', 'hidrasi', 'kulit', 'plus', 'ngecalming', 'nutrisi', 'biar', 'enggak', 'drama', 'anehaneh', 'skintific', 'ceramide', 'soothing', 'toner', 'reviewnefoe', 'racuninskincare', 'skintizen']",-1,netral
"🫐 Toner yang cocok buat kalian calming + hydrating dari Skintific 🫐

5x Ceramide Soothing Toner
a review 

Toner yang lumayan thick cocok buat csm an + dingiiiin di kulit👉🏼👈🏼

#Skintific #Skintizen #Racunskincare",toner cocok calming hydrating skintific ceramide soothing toner toner lumayan thick cocok csm an dingiiiin kulit skintific skintizen racunskincare,"['toner', 'cocok', 'calming', 'hydrating', 'skintific', 'ceramide', 'soothing', 'toner', 'toner', 'lumayan', 'thick', 'cocok', 'csm', 'an', 'dingiiiin', 'kulit', 'skintific', 'skintizen', 'racunskincare']",-8,negatif
"✧ 7 Days Brightening Serum ✧
Serum that helps to repair your skin barrier💖 Skintific is formulated in Canada and using great Ingredients ✧

Skintific 10% Niacinamide Brightening Serum
A review

Langsung simak thread dibawah ini

#Skintific #Skintizen #Racuninskincare",days brightening serum serum that helps repair your skin barrier skintific is formulated ini canada using great ingredients skintific niacinamide brightening serum langsung simak thread bawah skintific skintizen racuninskincare,"['days', 'brightening', 'serum', 'serum', 'that', 'helps', 'repair', 'your', 'skin', 'barrier', 'skintific', 'is', 'formulated', 'ini', 'canada', 'using', 'great', 'ingredients', 'skintific', 'niacinamide', 'brightening', 'serum', 'langsung', 'simak', 'thread', 'bawah', 'skintific', 'skintizen', 'racuninskincare']",1,netral
"introduce serum favorit aku buat masalah kulit berjerawat  

say hello buat :
✿ Skintific 2% Salicylic Acid 
    Anti Acne Serum

bye redness,kulit iritasi & jerawat! definisi dari awal muka iritasi sampe ngelupas,jadi mendingan banget after pake serum ini!
#skintific #skintizen",introduce serum favorit kulit jerawat sayang hello skintific salicylic acid anti acne serum bye rednesskulit iritasi jerawat definisi muka iritasi sampai ngelupasjadi mending banget after pakai serum skintific skintizen,"['introduce', 'serum', 'favorit', 'kulit', 'jerawat', 'sayang', 'hello', 'skintific', 'salicylic', 'acid', 'anti', 'acne', 'serum', 'bye', 'rednesskulit', 'iritasi', 'jerawat', 'definisi', 'muka', 'iritasi', 'sampai', 'ngelupasjadi', 'mending', 'banget', 'after', 'pakai', 'serum', 'skintific', 'skintizen']",-13,negatif
"Kalau kamu cari moisturizer untuk memperbaiki skin barrier yang rusak kamu bisa coba 5x Ceramide Barrier Repair Moisture Gel dari Skintific

a review 

#racuninskincare #Skintific #Skintizen",cari moisturizer baik skin barrier rusak coba ceramide barrier repair moisture gel skintific racuninskincare skintific skintizen,"['cari', 'moisturizer', 'baik', 'skin', 'barrier', 'rusak', 'coba', 'ceramide', 'barrier', 'repair', 'moisture', 'gel', 'skintific', 'racuninskincare', 'skintific', 'skintizen']",-9,negatif
"Serum 'acne care' yang worth it dikulit aku yang acne prone skin buat bantu say bye bye 👋 ke jerawat plus bekasnya juga😍.
cakep pisan hasilnya 😭♡

Skintific 2% Salicylic Acid Anti Acne Serum

[A Thread] #racuninskincare #reviewnefoe #skintific #skintizen",serum acne care worth itu kulit acne prone skin bantu sayang bye bye jerawat plus bekas cakep pis hasil skintific salicylic acid anti acne serum thread racuninskincare reviewnefoe skintific skintizen,"['serum', 'acne', 'care', 'worth', 'itu', 'kulit', 'acne', 'prone', 'skin', 'bantu', 'sayang', 'bye', 'bye', 'jerawat', 'plus', 'bekas', 'cakep', 'pis', 'hasil', 'skintific', 'salicylic', 'acid', 'anti', 'acne', 'serum', 'thread', 'racuninskincare', 'reviewnefoe', 'skintific', 'skintizen']",-16,negatif
Lupa #skintizen 🙏,lupa skintizen,"['lupa', 'skintizen']",-3,negatif
"Face oil untuk mengatasi kemerahan & kulit kering🪷

Face oil from Skintific
-a review

Langsung simak thread dibawah ini

⚠️ thread ini dibuat atas pengalaman pribadi
⚠️ cocok di kulit aku belum tentu cocok di kulit kalian
🗝 kuncinya adalah trial n error

#Skintizen #Skintific",face oil atas merah kulit kering face oil from skintific langsung simak thread bawah thread alam pribadi cocok kulit cocok kulit kunci trial error skintizen skintific,"['face', 'oil', 'atas', 'merah', 'kulit', 'kering', 'face', 'oil', 'from', 'skintific', 'langsung', 'simak', 'thread', 'bawah', 'thread', 'alam', 'pribadi', 'cocok', 'kulit', 'cocok', 'kulit', 'kunci', 'trial', 'error', 'skintizen', 'skintific']",-19,negatif
